actor_loss,critic_loss,total_loss
-4.023313522338867e-07, 4700.6669921875, 2350.33203125
-0.010174207389354706, 4546.6845703125, 2273.33056640625
0.010299816727638245, 4768.91455078125, 2384.466064453125
0.004488237202167511, 4518.7666015625, 2259.38623046875
0.014329394325613976, 4506.59912109375, 2253.3125
-0.008926734328269958, 4403.09228515625, 2201.53564453125
-0.0029959045350551605, 4687.640625, 2343.81591796875
-0.010458633303642273, 4475.7783203125, 2237.877197265625
-0.013452455401420593, 4364.02783203125, 2181.9990234375
-0.015603411942720413, 4459.60205078125, 2229.783935546875
0.00814923644065857, 4466.560546875, 2233.286865234375
-0.00789223238825798, 4292.73779296875, 2146.359619140625
0.0004758015275001526, 4447.22998046875, 2223.614013671875
-0.0014931317418813705, 4374.94287109375, 2187.468505859375
0.011129667982459068, 4407.01318359375, 2203.516357421875
0.00624307245016098, 4483.6103515625, 2241.81005859375
-0.007851257920265198, 4442.67041015625, 2221.325927734375
-0.0015175016596913338, 4499.466796875, 2249.73046875
-0.0011175498366355896, 4478.22119140625, 2239.10791015625
-0.010778799653053284, 4304.78515625, 2152.38037109375
-0.004787832498550415, 4252.173828125, 2126.08056640625
-0.006569329649209976, 4426.634765625, 2213.309326171875
-0.008978437632322311, 4192.6728515625, 2096.325927734375
-0.01021207869052887, 4181.29248046875, 2090.634521484375
0.008069686591625214, 4340.4306640625, 2170.221923828125
-0.00947713851928711, 4193.88671875, 2096.932373046875
-0.007346771657466888, 4229.193359375, 2114.587890625
-0.017518095672130585, 4070.28173828125, 2035.121826171875
-0.0032972320914268494, 4140.24169921875, 2070.115966796875
-0.0032066944986581802, 4229.93017578125, 2114.96044921875
-0.01960603892803192, 4294.51318359375, 2147.235595703125
0.007076961919665337, 4141.693359375, 2070.852294921875
-0.009388923645019531, 4066.80322265625, 2033.3907470703125
-0.0038700252771377563, 4280.01123046875, 2140.000244140625
-0.022672666236758232, 4226.396484375, 2113.174072265625
-0.013935558497905731, 4162.22802734375, 2081.0986328125
-0.02436215430498123, 3907.6865234375, 1953.8173828125
-0.007508035749197006, 4211.3095703125, 2105.645751953125
-0.01602702960371971, 4237.2216796875, 2118.59326171875
-0.016932696104049683, 4162.6923828125, 2081.327880859375
0.002813585102558136, 4203.76953125, 2101.88623046875
-0.015544064342975616, 4171.56640625, 2085.76611328125
0.002702072262763977, 4123.61328125, 2061.807861328125
0.0018266253173351288, 4218.9462890625, 2109.473388671875
-0.0026558302342891693, 4099.2216796875, 2049.606689453125
-0.0212249755859375, 4076.099609375, 2038.027099609375
-0.007481932640075684, 4182.11083984375, 2091.04638671875
-0.016809232532978058, 4037.53369140625, 2018.74853515625
-0.0035392865538597107, 4074.66650390625, 2037.3282470703125
-0.009422402828931808, 4081.384033203125, 2040.68115234375
0.0038473382592201233, 4166.43994140625, 2083.222412109375
-0.01103179156780243, 4238.1162109375, 2119.045654296875
-0.017146969214081764, 4160.41455078125, 2080.188720703125
0.005231078714132309, 4188.62939453125, 2094.318359375
-0.01132182776927948, 4052.32373046875, 2026.1490478515625
-0.019555632025003433, 3970.547607421875, 1985.2528076171875
-0.01686663180589676, 4123.1044921875, 2061.533935546875
-0.01432410255074501, 4159.583984375, 2079.776123046875
0.004699429497122765, 4084.64013671875, 2042.3232421875
-0.003807583823800087, 4042.1533203125, 2021.0714111328125
-0.00857747346162796, 4066.61572265625, 2033.2978515625
-0.011373579502105713, 4132.6376953125, 2066.305908203125
-0.011837244033813477, 4175.6259765625, 2087.7998046875
-0.015549339354038239, 3993.13134765625, 1996.5487060546875
-0.016161009669303894, 3995.274658203125, 1997.6197509765625
0.00022285431623458862, 3976.826904296875, 1988.4122314453125
-0.01312778890132904, 4064.8857421875, 2032.42822265625
-0.001767665147781372, 3979.798583984375, 1989.8961181640625
-0.02674528956413269, 3959.741943359375, 1979.8427734375
-0.030751802027225494, 4026.10693359375, 2013.021240234375
-0.015289977192878723, 4036.38623046875, 2018.1763916015625
-0.016974136233329773, 3996.858642578125, 1998.410888671875
-0.01876227557659149, 4031.211181640625, 2015.5853271484375
0.009310830384492874, 3991.66552734375, 1995.840576171875
-0.019283685833215714, 4072.357421875, 2036.157958984375
-0.029187500476837158, 3936.696533203125, 1968.317626953125
-0.014934100210666656, 4062.60107421875, 2031.2841796875
-0.0072175562381744385, 3927.9677734375, 1963.9752197265625
-0.0048302896320819855, 4035.58203125, 2017.78466796875
-0.006751451641321182, 3923.13623046875, 1961.5599365234375
-1.7508864402770996e-07, 4607.69580078125, 2303.846435546875
-2.294778823852539e-05, 4612.54345703125, 2306.270263671875
-0.0027883872389793396, 4690.3759765625, 2345.183837890625
-0.005281928926706314, 4982.2119140625, 2491.09912109375
-0.007016921415925026, 4501.1865234375, 2250.584716796875
0.011375205591320992, 4839.2734375, 2419.646728515625
-0.006773367524147034, 4131.84375, 2065.91357421875
0.010204009711742401, 4880.0615234375, 2440.03955078125
-0.0036189258098602295, 4866.537109375, 2433.263427734375
-0.014281831681728363, 4732.9521484375, 2366.46044921875
0.01112661324441433, 4374.2724609375, 2187.14599609375
0.01663820445537567, 4506.02880859375, 2253.029541015625
0.0015377365052700043, 4858.2314453125, 2429.11572265625
-0.011304855346679688, 4745.306640625, 2372.640625
-0.007486492395401001, 4683.986328125, 2341.984130859375
-0.0017617344856262207, 4224.4140625, 2112.203857421875
0.006621662527322769, 5062.11328125, 2531.061767578125
-0.0016952380537986755, 4478.5791015625, 2239.286376953125
-0.014005735516548157, 4663.3935546875, 2331.681396484375
0.003054119646549225, 4649.28564453125, 2324.64453125
0.008043935522437096, 4651.14453125, 2325.578857421875
0.0009502284228801727, 5237.98193359375, 2618.990478515625
-0.009572122246026993, 4730.0283203125, 2365.003173828125
0.01828966662287712, 4531.19482421875, 2265.6142578125
-0.01880134642124176, 4666.4052734375, 2333.182373046875
-0.004136878997087479, 4766.7421875, 2383.365478515625
0.006491653621196747, 4522.26416015625, 2261.13720703125
-0.009837264195084572, 4610.69921875, 2305.33837890625
-0.01749245636165142, 4836.84228515625, 2418.402099609375
-0.022194266319274902, 4624.404296875, 2312.178466796875
-0.003319401293992996, 4505.35009765625, 2252.670166015625
-0.015367656946182251, 4842.18212890625, 2421.07421875
-0.018278174102306366, 4784.5498046875, 2392.255126953125
-0.008464816957712173, 4726.99365234375, 2363.48681640625
-0.008281797170639038, 4219.30126953125, 2109.640869140625
-0.019485294818878174, 4387.9150390625, 2193.9365234375
